['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']

112.0 , 4109.74358974 , 4354.35897436 , 3852.30769231 , 4194.87179487 , 4181.02564103 , 4105.64102564 , 4480.0 , 4044.61538462 , 4415.38461538 , 4236.41025641 , 4351.79487179 , 4149.23076923 , 4236.41025641 , 4181.02564103 , 1680.0 , 1744.0 , 25.483 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4089.74358974 , 4354.87179487 , 3850.25641026 , 4196.41025641 , 4184.1025641 , 4081.02564103 , 4482.05128205 , 4040.0 , 4404.1025641 , 4236.41025641 , 4350.25641026 , 4152.82051282 , 4236.92307692 , 4188.20512821 , 1681.0 , 1744.0 , 25.491 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4089.23076923 , 4356.92307692 , 3848.20512821 , 4192.82051282 , 4181.53846154 , 4045.64102564 , 4480.0 , 4041.53846154 , 4400.51282051 , 4238.46153846 , 4350.25641026 , 4161.02564103 , 4235.8974359 , 4182.56410256 , 1680.0 , 1745.0 , 25.499 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4106.66666667 , 4356.92307692 , 3852.30769231 , 4191.79487179 , 4180.0 , 4053.84615385 , 4477.43589744 , 4042.56410256 , 4409.23076923 , 4237.43589744 , 4351.79487179 , 4156.92307692 , 4236.92307692 , 4171.79487179 , 1681.0 , 1744.0 , 25.506 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4094.87179487 , 4350.25641026 , 3846.15384615 , 4189.23076923 , 4181.53846154 , 4054.35897436 , 4475.38461538 , 4046.66666667 , 4423.07692308 , 4239.48717949 , 4355.38461538 , 4155.8974359 , 4242.05128205 , 4180.51282051 , 1680.0 , 1745.0 , 25.514 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4055.38461538 , 4349.23076923 , 3848.71794872 , 4194.87179487 , 4191.79487179 , 4071.79487179 , 4486.66666667 , 4037.43589744 , 4420.0 , 4236.92307692 , 4356.92307692 , 4161.53846154 , 4240.51282051 , 4189.23076923 , 1681.0 , 1745.0 , 25.522 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4070.76923077 , 4356.92307692 , 3852.30769231 , 4200.0 , 4187.17948718 , 4087.69230769 , 4489.74358974 , 4030.76923077 , 4395.8974359 , 4234.35897436 , 4340.51282051 , 4156.92307692 , 4220.0 , 4182.05128205 , 1680.0 , 1744.0 , 25.53 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4110.76923077 , 4357.43589744 , 3847.69230769 , 4198.46153846 , 4178.46153846 , 4076.92307692 , 4482.56410256 , 4039.48717949 , 4400.51282051 , 4241.53846154 , 4341.02564103 , 4157.43589744 , 4221.02564103 , 4175.8974359 , 1680.0 , 1745.0 , 25.537 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4100.0 , 4353.33333333 , 3852.30769231 , 4197.43589744 , 4182.05128205 , 4071.28205128 , 4482.56410256 , 4041.53846154 , 4417.94871795 , 4242.05128205 , 4353.33333333 , 4156.92307692 , 4235.8974359 , 4172.30769231 , 1680.0 , 1744.0 , 25.545 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4082.56410256 , 4351.28205128 , 3847.69230769 , 4191.79487179 , 4180.51282051 , 4067.17948718 , 4477.94871795 , 4042.05128205 , 4415.8974359 , 4240.51282051 , 4351.79487179 , 4160.51282051 , 4236.92307692 , 4179.48717949 , 1680.0 , 1745.0 , 25.554 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4086.66666667 , 4356.92307692 , 3846.66666667 , 4196.41025641 , 4184.61538462 , 4062.05128205 , 4482.05128205 , 4034.87179487 , 4411.28205128 , 4235.8974359 , 4350.76923077 , 4165.64102564 , 4234.35897436 , 4183.58974359 , 1681.0 , 1744.0 , 25.562 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4092.30769231 , 4359.48717949 , 3847.69230769 , 4201.02564103 , 4185.12820513 , 4074.87179487 , 4488.71794872 , 4027.69230769 , 4396.92307692 , 4232.82051282 , 4348.71794872 , 4161.02564103 , 4223.58974359 , 4170.76923077 , 1680.0 , 1744.0 , 25.569 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4097.94871795 , 4356.41025641 , 3847.69230769 , 4194.87179487 , 4179.48717949 , 4075.8974359 , 4483.07692308 , 4032.82051282 , 4398.97435897 , 4239.48717949 , 4349.74358974 , 4165.12820513 , 4225.64102564 , 4170.25641026 , 1680.0 , 1745.0 , 25.576 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4105.64102564 , 4357.94871795 , 3858.97435897 , 4196.92307692 , 4184.1025641 , 4065.64102564 , 4482.56410256 , 4032.82051282 , 4415.8974359 , 4239.48717949 , 4351.79487179 , 4166.66666667 , 4236.92307692 , 4176.41025641 , 1680.0 , 1745.0 , 25.584 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4101.02564103 , 4358.46153846 , 3853.84615385 , 4199.48717949 , 4183.58974359 , 4060.0 , 4480.51282051 , 4030.25641026 , 4407.69230769 , 4236.92307692 , 4351.28205128 , 4164.1025641 , 4233.84615385 , 4177.94871795 , 1681.0 , 1745.0 , 25.593 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4077.94871795 , 4356.92307692 , 3843.58974359 , 4198.46153846 , 4184.61538462 , 4063.58974359 , 4483.58974359 , 4033.84615385 , 4396.41025641 , 4236.92307692 , 4345.64102564 , 4170.76923077 , 4230.76923077 , 4176.92307692 , 1680.0 , 1745.0 , 25.6 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4077.94871795 , 4357.43589744 , 3847.17948718 , 4197.43589744 , 4188.20512821 , 4080.0 , 4488.71794872 , 4034.87179487 , 4396.92307692 , 4235.38461538 , 4357.43589744 , 4171.79487179 , 4226.15384615 , 4171.28205128 , 1680.0 , 1745.0 , 25.608 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4105.12820513 , 4356.92307692 , 3849.23076923 , 4195.38461538 , 4181.53846154 , 4077.43589744 , 4481.53846154 , 4029.74358974 , 4406.66666667 , 4234.87179487 , 4360.0 , 4172.82051282 , 4227.69230769 , 4175.8974359 , 1680.0 , 1744.0 , 25.615 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4106.66666667 , 4357.43589744 , 3852.82051282 , 4197.94871795 , 4183.07692308 , 4056.92307692 , 4480.51282051 , 4028.20512821 , 4415.38461538 , 4232.82051282 , 4324.1025641 , 4173.84615385 , 4241.02564103 , 4176.41025641 , 1680.0 , 1745.0 , 25.623 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4087.17948718 , 4356.92307692 , 3848.71794872 , 4195.38461538 , 4184.1025641 , 4055.8974359 , 4481.53846154 , 4031.28205128 , 4405.64102564 , 4231.79487179 , 4326.66666667 , 4173.84615385 , 4244.61538462 , 4173.84615385 , 1681.0 , 1744.0 , 25.631 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4078.97435897 , 4357.94871795 , 3848.20512821 , 4196.92307692 , 4185.64102564 , 4064.1025641 , 4486.15384615 , 4031.79487179 , 4397.43589744 , 4232.82051282 , 4356.92307692 , 4180.0 , 4237.94871795 , 4181.53846154 , 1680.0 , 1745.0 , 25.639 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4096.92307692 , 4362.56410256 , 3853.84615385 , 4201.53846154 , 4187.69230769 , 4069.23076923 , 4487.17948718 , 4032.82051282 , 4406.15384615 , 4233.33333333 , 4371.79487179 , 4186.15384615 , 4237.43589744 , 4178.46153846 , 1681.0 , 1744.0 , 25.647 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4111.28205128 , 4359.48717949 , 3847.17948718 , 4196.92307692 , 4183.07692308 , 4061.02564103 , 4478.46153846 , 4027.69230769 , 4413.84615385 , 4230.76923077 , 4363.07692308 , 4177.94871795 , 4243.58974359 , 4172.30769231 , 1680.0 , 1744.0 , 25.656 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4083.58974359 , 4354.35897436 , 3844.61538462 , 4198.97435897 , 4187.69230769 , 4052.30769231 , 4484.1025641 , 4028.20512821 , 4394.87179487 , 4230.76923077 , 4315.38461538 , 4167.17948718 , 4227.69230769 , 4167.17948718 , 1680.0 , 1745.0 , 25.662 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4069.23076923 , 4355.38461538 , 3844.61538462 , 4201.53846154 , 4188.20512821 , 4068.20512821 , 4487.17948718 , 4033.33333333 , 4389.23076923 , 4233.33333333 , 4316.92307692 , 4178.97435897 , 4233.33333333 , 4163.07692308 , 1680.0 , 1745.0 , 25.671 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4102.56410256 , 4361.02564103 , 3851.28205128 , 4196.92307692 , 4180.51282051 , 4068.71794872 , 4482.05128205 , 4029.74358974 , 4400.51282051 , 4232.82051282 , 4354.35897436 , 4176.41025641 , 4237.43589744 , 4166.66666667 , 1680.0 , 1744.0 , 25.679 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4114.35897436 , 4366.15384615 , 3856.92307692 , 4198.46153846 , 4179.48717949 , 4046.15384615 , 4481.02564103 , 4031.28205128 , 4393.33333333 , 4231.28205128 , 4363.58974359 , 4174.35897436 , 4207.69230769 , 4169.23076923 , 1680.0 , 1744.0 , 25.686 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4082.05128205 , 4357.94871795 , 3842.56410256 , 4194.35897436 , 4182.05128205 , 4041.02564103 , 4476.92307692 , 4030.76923077 , 4396.92307692 , 4231.79487179 , 4360.51282051 , 4182.05128205 , 4222.05128205 , 4164.1025641 , 1681.0 , 1745.0 , 25.694 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4073.33333333 , 4354.87179487 , 3843.07692308 , 4192.82051282 , 4187.17948718 , 4054.87179487 , 4482.56410256 , 4029.23076923 , 4395.38461538 , 4232.82051282 , 4327.17948718 , 4162.56410256 , 4254.35897436 , 4167.17948718 , 1681.0 , 1744.0 , 25.701 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4101.53846154 , 4359.48717949 , 3853.84615385 , 4197.43589744 , 4184.1025641 , 4053.33333333 , 4482.56410256 , 4033.84615385 , 4404.1025641 , 4233.84615385 , 4326.15384615 , 4169.74358974 , 4283.07692308 , 4192.82051282 , 1680.0 , 1745.0 , 25.71 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4099.48717949 , 4357.94871795 , 3851.79487179 , 4195.8974359 , 4182.56410256 , 4054.87179487 , 4478.46153846 , 4032.82051282 , 4407.69230769 , 4233.84615385 , 4351.79487179 , 4177.94871795 , 4245.64102564 , 4181.02564103 , 1681.0 , 1744.0 , 25.718 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4076.92307692 , 4356.41025641 , 3847.69230769 , 4197.94871795 , 4188.71794872 , 4064.61538462 , 4485.64102564 , 4030.76923077 , 4375.8974359 , 4234.35897436 , 4343.07692308 , 4169.74358974 , 4161.02564103 , 4162.05128205 , 1679.0 , 1745.0 , 25.726 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4086.66666667 , 4354.35897436 , 3844.1025641 , 4198.46153846 , 4184.1025641 , 4059.48717949 , 4481.53846154 , 4032.30769231 , 4383.58974359 , 4231.79487179 , 4345.12820513 , 4176.41025641 , 4189.74358974 , 4192.30769231 , 1681.0 , 1745.0 , 25.733 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4110.25641026 , 4355.8974359 , 3853.33333333 , 4197.94871795 , 4180.0 , 4061.53846154 , 4478.97435897 , 4032.30769231 , 4405.64102564 , 4233.84615385 , 4345.12820513 , 4163.58974359 , 4267.69230769 , 4194.35897436 , 1680.0 , 1745.0 , 25.741 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4115.8974359 , 4360.51282051 , 3858.97435897 , 4197.94871795 , 4182.56410256 , 4064.61538462 , 4481.53846154 , 4031.79487179 , 4402.05128205 , 4236.92307692 , 4339.48717949 , 4168.20512821 , 4290.76923077 , 4172.30769231 , 1680.0 , 1745.0 , 25.749 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4090.76923077 , 4356.41025641 , 3847.17948718 , 4195.38461538 , 4182.56410256 , 4054.35897436 , 4477.43589744 , 4033.33333333 , 4395.8974359 , 4232.82051282 , 4347.17948718 , 4177.94871795 , 4245.12820513 , 4145.64102564 , 1680.0 , 1744.0 , 25.756 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4064.61538462 , 4351.79487179 , 3843.58974359 , 4197.43589744 , 4184.1025641 , 4033.33333333 , 4482.56410256 , 4036.92307692 , 4388.20512821 , 4231.28205128 , 4341.53846154 , 4165.64102564 , 4175.38461538 , 4170.25641026 , 1680.0 , 1745.0 , 25.764 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4090.25641026 , 4354.87179487 , 3850.76923077 , 4196.41025641 , 4180.51282051 , 4023.07692308 , 4485.64102564 , 4032.82051282 , 4395.38461538 , 4233.84615385 , 4343.07692308 , 4170.25641026 , 4199.48717949 , 4232.30769231 , 1680.0 , 1744.0 , 25.773 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4119.48717949 , 4361.53846154 , 3856.41025641 , 4197.43589744 , 4184.1025641 , 4083.07692308 , 4484.61538462 , 4028.20512821 , 4398.46153846 , 4234.35897436 , 4340.51282051 , 4163.07692308 , 4250.25641026 , 4204.1025641 , 1680.0 , 1745.0 , 25.78 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4105.64102564 , 4359.48717949 , 3851.79487179 , 4198.97435897 , 4187.69230769 , 4124.61538462 , 4477.94871795 , 4035.8974359 , 4392.82051282 , 4235.38461538 , 4335.38461538 , 4161.02564103 , 4260.51282051 , 4151.28205128 , 1680.0 , 1744.0 , 25.787 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4076.92307692 , 4350.25641026 , 3844.1025641 , 4195.38461538 , 4182.05128205 , 4057.94871795 , 4474.35897436 , 4036.41025641 , 4399.48717949 , 4232.30769231 , 4351.28205128 , 4170.76923077 , 4250.76923077 , 4137.94871795 , 1680.0 , 1745.0 , 25.795 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4071.79487179 , 4355.8974359 , 3849.23076923 , 4197.94871795 , 4187.17948718 , 3991.79487179 , 4488.20512821 , 4030.25641026 , 4393.33333333 , 4230.76923077 , 4347.69230769 , 4167.17948718 , 4214.35897436 , 4164.61538462 , 1681.0 , 1744.0 , 25.803 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4091.28205128 , 4363.58974359 , 3848.20512821 , 4198.46153846 , 4185.64102564 , 4006.15384615 , 4486.66666667 , 4036.41025641 , 4400.0 , 4234.35897436 , 4334.87179487 , 4174.35897436 , 4212.82051282 , 4235.38461538 , 1679.0 , 1745.0 , 25.811 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4101.02564103 , 4356.41025641 , 3849.74358974 , 4196.41025641 , 4181.02564103 , 4100.0 , 4477.43589744 , 4040.0 , 4390.25641026 , 4234.87179487 , 4335.8974359 , 4154.35897436 , 4223.58974359 , 4237.43589744 , 1681.0 , 1745.0 , 25.82 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 4101.53846154 , 4353.33333333 , 3857.43589744 , 4196.41025641 , 4183.07692308 , 4159.48717949 , 4479.48717949 , 4038.97435897 , 4355.8974359 , 4235.38461538 , 4336.92307692 , 4134.35897436 , 4214.87179487 , 4152.82051282 , 1680.0 , 1744.0 , 25.827 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 4090.76923077 , 4356.41025641 , 3849.23076923 , 4196.41025641 , 4181.02564103 , 4078.46153846 , 4477.43589744 , 4041.02564103 , 4382.05128205 , 4237.43589744 , 4348.20512821 , 4164.61538462 , 4232.30769231 , 4100.0 , 1680.0 , 1745.0 , 25.835 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 4076.41025641 , 4358.97435897 , 3848.20512821 , 4202.05128205 , 4185.12820513 , 3989.74358974 , 4482.56410256 , 4035.8974359 , 4422.05128205 , 4232.82051282 , 4349.74358974 , 4178.97435897 , 4242.05128205 , 4160.51282051 , 1681.0 , 1744.0 , 25.843 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4093.84615385 , 4356.92307692 , 3848.71794872 , 4200.51282051 , 4183.58974359 , 4005.12820513 , 4485.12820513 , 4035.38461538 , 4415.8974359 , 4233.33333333 , 4335.8974359 , 4170.25641026 , 4224.1025641 , 4251.79487179 , 1680.0 , 1745.0 , 25.851 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4107.69230769 , 4354.87179487 , 3848.20512821 , 4195.8974359 , 4182.05128205 , 4090.25641026 , 4481.53846154 , 4036.41025641 , 4387.69230769 , 4236.92307692 , 4342.05128205 , 4151.28205128 , 4221.53846154 , 4229.74358974 , 1680.0 , 1744.0 , 25.858 , 0.0 , 0.0 , 0.0 , 0.0 , 

32.0 , 4107.69230769 , 4357.94871795 , 3857.43589744 , 4196.92307692 , 4183.58974359 , 4141.02564103 , 4478.46153846 , 4035.8974359 , 4372.30769231 , 4235.8974359 , 4352.82051282 , 4140.51282051 , 4231.28205128 , 4160.0 , 1681.0 , 1745.0 , 25.866 , 0.0 , 0.0 , 0.0 , 0.0 , 

33.0 , 4100.51282051 , 4354.35897436 , 3847.69230769 , 4193.33333333 , 4180.51282051 , 4077.43589744 , 4474.35897436 , 4043.07692308 , 4401.53846154 , 4236.41025641 , 4353.84615385 , 4160.51282051 , 4241.02564103 , 4142.56410256 , 1681.0 , 1745.0 , 25.874 , 0.0 , 0.0 , 0.0 , 0.0 , 

34.0 , 4082.56410256 , 4353.84615385 , 3838.97435897 , 4196.92307692 , 4187.69230769 , 4015.38461538 , 4481.53846154 , 4037.43589744 , 4408.71794872 , 4235.38461538 , 4354.35897436 , 4164.1025641 , 4238.97435897 , 4170.25641026 , 1680.0 , 1745.0 , 25.881 , 0.0 , 0.0 , 0.0 , 0.0 , 

35.0 , 4091.28205128 , 4358.97435897 , 3846.66666667 , 4200.51282051 , 4187.69230769 , 4035.38461538 , 4484.61538462 , 4032.30769231 , 4384.61538462 , 4233.84615385 , 4342.05128205 , 4151.79487179 , 4216.41025641 , 4218.97435897 , 1681.0 , 1745.0 , 25.889 , 0.0 , 0.0 , 0.0 , 0.0 , 

36.0 , 4110.76923077 , 4357.43589744 , 3852.82051282 , 4196.41025641 , 4176.92307692 , 4080.51282051 , 4477.94871795 , 4049.74358974 , 4398.46153846 , 4238.97435897 , 4341.02564103 , 4157.94871795 , 4217.94871795 , 4204.61538462 , 1680.0 , 1744.0 , 25.897 , 0.0 , 0.0 , 0.0 , 0.0 , 

37.0 , 4112.30769231 , 4356.41025641 , 3851.28205128 , 4196.41025641 , 4177.43589744 , 4104.1025641 , 4478.46153846 , 4053.84615385 , 4424.1025641 , 4243.07692308 , 4357.94871795 , 4156.92307692 , 4245.12820513 , 4162.05128205 , 1680.0 , 1744.0 , 25.905 , 0.0 , 0.0 , 0.0 , 0.0 , 

38.0 , 4092.82051282 , 4353.84615385 , 3841.02564103 , 4195.8974359 , 4183.58974359 , 4070.76923077 , 4477.94871795 , 4039.48717949 , 4410.76923077 , 4238.46153846 , 4362.56410256 , 4156.41025641 , 4248.20512821 , 4172.82051282 , 1680.0 , 1745.0 , 25.913 , 0.0 , 0.0 , 0.0 , 0.0 , 

39.0 , 4070.76923077 , 4353.33333333 , 3845.12820513 , 4198.97435897 , 4188.20512821 , 4029.23076923 , 4482.05128205 , 4028.71794872 , 4382.56410256 , 4229.74358974 , 4353.33333333 , 4163.07692308 , 4230.76923077 , 4190.25641026 , 1681.0 , 1744.0 , 25.92 , 0.0 , 0.0 , 0.0 , 0.0 , 

40.0 , 4082.05128205 , 4355.8974359 , 3848.20512821 , 4200.51282051 , 4184.1025641 , 4029.74358974 , 4483.58974359 , 4034.35897436 , 4378.97435897 , 4232.82051282 , 4337.94871795 , 4159.48717949 , 4215.38461538 , 4188.71794872 , 1680.0 , 1745.0 , 25.929 , 0.0 , 0.0 , 0.0 , 0.0 , 

41.0 , 4107.17948718 , 4356.92307692 , 3845.64102564 , 4194.87179487 , 4176.41025641 , 4077.94871795 , 4477.94871795 , 4046.15384615 , 4402.56410256 , 4243.58974359 , 4340.51282051 , 4158.97435897 , 4221.53846154 , 4181.53846154 , 1680.0 , 1744.0 , 25.936 , 0.0 , 0.0 , 0.0 , 0.0 , 

42.0 , 4114.35897436 , 4362.05128205 , 3854.87179487 , 4198.97435897 , 4180.51282051 , 4108.20512821 , 4478.97435897 , 4041.02564103 , 4415.38461538 , 4239.48717949 , 4353.33333333 , 4160.0 , 4236.92307692 , 4172.30769231 , 1680.0 , 1745.0 , 25.944 , 0.0 , 0.0 , 0.0 , 0.0 , 

43.0 , 4093.84615385 , 4358.97435897 , 3847.17948718 , 4197.94871795 , 4184.1025641 , 4064.61538462 , 4476.92307692 , 4038.97435897 , 4400.51282051 , 4232.82051282 , 4350.25641026 , 4157.94871795 , 4235.38461538 , 4176.41025641 , 1681.0 , 1744.0 , 25.953 , 0.0 , 0.0 , 0.0 , 0.0 , 

44.0 , 4073.33333333 , 4350.76923077 , 3843.58974359 , 4193.33333333 , 4186.15384615 , 4050.25641026 , 4478.46153846 , 4043.07692308 , 4397.94871795 , 4235.8974359 , 4352.30769231 , 4163.07692308 , 4234.35897436 , 4184.61538462 , 1679.0 , 1745.0 , 25.96 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 4083.07692308 , 4355.8974359 , 3853.33333333 , 4197.94871795 , 4185.64102564 , 4082.05128205 , 4485.12820513 , 4040.51282051 , 4403.07692308 , 4239.48717949 , 4351.28205128 , 4160.0 , 4228.20512821 , 4177.94871795 , 1681.0 , 1745.0 , 25.967 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 4105.12820513 , 4360.51282051 , 3850.76923077 , 4197.94871795 , 4180.51282051 , 4078.46153846 , 4481.53846154 , 4040.51282051 , 4404.61538462 , 4240.51282051 , 4345.64102564 , 4161.53846154 , 4224.1025641 , 4174.35897436 , 1680.0 , 1744.0 , 25.975 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 4108.20512821 , 4357.94871795 , 3849.74358974 , 4197.94871795 , 4183.07692308 , 4068.71794872 , 4481.02564103 , 4035.8974359 , 4404.61538462 , 4235.8974359 , 4351.79487179 , 4164.61538462 , 4234.87179487 , 4174.87179487 , 1680.0 , 1745.0 , 25.983 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 4093.33333333 , 4353.33333333 , 3846.66666667 , 4195.8974359 , 4182.05128205 , 4063.58974359 , 4478.97435897 , 4033.84615385 , 4396.92307692 , 4233.84615385 , 4354.35897436 , 4165.64102564 , 4237.94871795 , 4173.33333333 , 1680.0 , 1744.0 , 25.992 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 4080.0 , 4354.87179487 , 3846.66666667 , 4194.35897436 , 4183.07692308 , 4061.53846154 , 4481.53846154 , 4037.43589744 , 4397.94871795 , 4236.41025641 , 4349.23076923 , 4170.25641026 , 4235.38461538 , 4179.48717949 , 1680.0 , 1745.0 , 25.999 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 4078.46153846 , 4357.94871795 , 3848.20512821 , 4198.97435897 , 4188.71794872 , 4071.79487179 , 4487.17948718 , 4035.38461538 , 4399.48717949 , 4234.87179487 , 4349.74358974 , 4162.56410256 , 4231.28205128 , 4172.30769231 , 1681.0 , 1744.0 , 26.006 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 4091.28205128 , 4353.84615385 , 3843.07692308 , 4195.8974359 , 4184.1025641 , 4076.41025641 , 4481.53846154 , 4029.74358974 , 4401.02564103 , 4235.38461538 , 4352.82051282 , 4161.53846154 , 4230.76923077 , 4165.64102564 , 1680.0 , 1745.0 , 26.014 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 4108.71794872 , 4356.92307692 , 3854.87179487 , 4193.84615385 , 4182.56410256 , 4066.15384615 , 4483.07692308 , 4028.20512821 , 4408.20512821 , 4235.38461538 , 4346.15384615 , 4172.30769231 , 4238.97435897 , 4174.87179487 , 1680.0 , 1745.0 , 26.022 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 4108.71794872 , 4361.02564103 , 3857.43589744 , 4193.33333333 , 4181.02564103 , 4057.94871795 , 4484.61538462 , 4031.28205128 , 4399.48717949 , 4235.8974359 , 4352.30769231 , 4173.33333333 , 4240.51282051 , 4182.05128205 , 1680.0 , 1745.0 , 26.03 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 4082.56410256 , 4355.8974359 , 3841.53846154 , 4195.38461538 , 4182.05128205 , 4056.41025641 , 4483.58974359 , 4028.71794872 , 4399.48717949 , 4233.84615385 , 4355.8974359 , 4173.33333333 , 4244.1025641 , 4179.48717949 , 1681.0 , 1745.0 , 26.038 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 4073.33333333 , 4354.87179487 , 3846.66666667 , 4203.07692308 , 4189.23076923 , 4070.76923077 , 4486.15384615 , 4027.69230769 , 4403.07692308 , 4227.69230769 , 4341.53846154 , 4167.17948718 , 4237.94871795 , 4166.66666667 , 1679.0 , 1745.0 , 26.046 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 4101.53846154 , 4356.92307692 , 3854.35897436 , 4199.48717949 , 4183.58974359 , 4077.43589744 , 4479.48717949 , 4030.76923077 , 4393.33333333 , 4229.74358974 , 4344.61538462 , 4166.66666667 , 4223.07692308 , 4166.66666667 , 1681.0 , 1745.0 , 26.053 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 4105.12820513 , 4356.41025641 , 3850.76923077 , 4196.41025641 , 4182.05128205 , 4057.94871795 , 4478.97435897 , 4032.30769231 , 4397.94871795 , 4233.84615385 , 4343.07692308 , 4177.43589744 , 4235.38461538 , 4170.25641026 , 1680.0 , 1744.0 , 26.061 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 4091.28205128 , 4353.33333333 , 3844.61538462 , 4197.43589744 , 4184.61538462 , 4050.25641026 , 4481.02564103 , 4030.25641026 , 4409.23076923 , 4231.28205128 , 4343.07692308 , 4181.53846154 , 4254.87179487 , 4165.64102564 , 1680.0 , 1745.0 , 26.07 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 4086.15384615 , 4354.35897436 , 3846.15384615 , 4198.46153846 , 4184.1025641 , 4057.94871795 , 4480.51282051 , 4025.64102564 , 4400.0 , 4230.25641026 , 4349.23076923 , 4172.82051282 , 4242.56410256 , 4171.28205128 , 1681.0 , 1744.0 , 26.077 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4077.94871795 , 4362.56410256 , 3851.79487179 , 4203.58974359 , 4186.15384615 , 4062.56410256 , 4488.20512821 , 4029.23076923 , 4389.23076923 , 4233.33333333 , 4348.71794872 , 4172.82051282 , 4231.28205128 , 4171.28205128 , 1680.0 , 1745.0 , 26.085 , 0.0 , 0.0 , 0.0 , 0.0 , 

